request,level,chain_id,start_time,end_time
367,0,4,10:48:27.465414 30/07/2026,10:48:28.477079 30/07/2026
368,0,4,10:48:28.479499 30/07/2026,10:48:33.495867 30/07/2026
369,0,4,10:48:33.499368 30/07/2026,10:48:35.521202 30/07/2026
370,0,4,10:48:35.523812 30/07/2026,10:48:39.571486 30/07/2026
371,1,4,10:48:39.574938 30/07/2026,10:48:51.643065 30/07/2026
372,0,4,10:48:51.647353 30/07/2026,10:48:53.690025 30/07/2026
373,0,4,10:48:53.693526 30/07/2026,10:48:57.736603 30/07/2026
374,0,4,10:48:57.739899 30/07/2026,10:48:57.741348 30/07/2026
375,0,4,10:48:57.743076 30/07/2026,10:49:02.790284 30/07/2026
376,0,4,10:49:02.793320 30/07/2026,10:49:07.821708 30/07/2026
377,0,4,10:49:07.825577 30/07/2026,10:49:11.838960 30/07/2026
378,0,4,10:49:11.842566 30/07/2026,10:49:16.868584 30/07/2026
379,0,4,10:49:16.872313 30/07/2026,10:49:19.880019 30/07/2026
380,0,4,10:49:19.883973 30/07/2026,10:49:24.921231 30/07/2026
381,0,4,10:49:24.924547 30/07/2026,10:49:29.968074 30/07/2026
382,0,4,10:49:29.971447 30/07/2026,10:49:32.995975 30/07/2026
383,0,4,10:49:32.999182 30/07/2026,10:49:38.043667 30/07/2026
384,0,4,10:49:38.047087 30/07/2026,10:49:41.087247 30/07/2026
385,0,4,10:49:41.090795 30/07/2026,10:49:43.096871 30/07/2026
386,0,4,10:49:43.099803 30/07/2026,10:49:47.117635 30/07/2026
387,0,4,10:49:47.121179 30/07/2026,10:49:48.172771 30/07/2026
388,0,4,10:49:48.175905 30/07/2026,10:49:49.209824 30/07/2026
389,0,4,10:49:49.212362 30/07/2026,10:49:52.250933 30/07/2026
390,0,4,10:49:52.254199 30/07/2026,10:49:56.259290 30/07/2026
391,0,4,10:49:56.262506 30/07/2026,10:49:58.317534 30/07/2026
392,0,4,10:49:58.320598 30/07/2026,10:49:58.321930 30/07/2026
393,0,4,10:49:58.325055 30/07/2026,10:49:59.337257 30/07/2026
394,0,4,10:49:59.340517 30/07/2026,10:50:00.376585 30/07/2026
395,0,4,10:50:00.379424 30/07/2026,10:50:02.411602 30/07/2026
396,0,4,10:50:02.413731 30/07/2026,10:50:04.440416 30/07/2026
397,0,4,10:50:04.444223 30/07/2026,10:50:06.452747 30/07/2026
398,0,4,10:50:06.455466 30/07/2026,10:50:08.457913 30/07/2026
399,0,4,10:50:08.461292 30/07/2026,10:50:13.481200 30/07/2026
400,0,4,10:50:13.484745 30/07/2026,10:50:13.485939 30/07/2026
401,0,4,10:50:13.495168 30/07/2026,10:50:15.500421 30/07/2026
402,0,0,10:50:15.502301 30/07/2026,10:50:19.520664 30/07/2026
403,0,0,10:50:19.523989 30/07/2026,10:50:19.525253 30/07/2026
404,0,0,10:50:19.527980 30/07/2026,10:50:19.529321 30/07/2026
405,0,0,10:50:19.531467 30/07/2026,10:50:21.545862 30/07/2026
406,1,0,10:50:21.549272 30/07/2026,10:50:32.693196 30/07/2026
407,0,0,10:50:32.697255 30/07/2026,10:50:33.731030 30/07/2026
408,0,0,10:50:33.734129 30/07/2026,10:50:37.757063 30/07/2026
409,0,0,10:50:37.760580 30/07/2026,10:50:39.770698 30/07/2026
410,0,0,10:50:39.773734 30/07/2026,10:50:41.806441 30/07/2026
411,0,0,10:50:41.809469 30/07/2026,10:50:44.827102 30/07/2026
412,1,0,10:50:44.830268 30/07/2026,10:50:58.989458 30/07/2026
413,0,0,10:50:58.993663 30/07/2026,10:51:00.037779 30/07/2026
414,0,0,10:51:00.040868 30/07/2026,10:51:02.070445 30/07/2026
415,0,0,10:51:02.073697 30/07/2026,10:51:02.074937 30/07/2026
416,0,0,10:51:02.077906 30/07/2026,10:51:05.100968 30/07/2026
417,0,0,10:51:05.104779 30/07/2026,10:51:10.130594 30/07/2026
418,1,0,10:51:10.133748 30/07/2026,10:51:21.289966 30/07/2026
419,0,0,10:51:21.294399 30/07/2026,10:51:21.295919 30/07/2026
420,0,0,10:51:21.298618 30/07/2026,10:51:23.324241 30/07/2026
421,0,0,10:51:23.327232 30/07/2026,10:51:24.336283 30/07/2026
422,0,0,10:51:24.338550 30/07/2026,10:51:28.341442 30/07/2026
423,0,0,10:51:28.344860 30/07/2026,10:51:33.346298 30/07/2026
424,0,0,10:51:33.349939 30/07/2026,10:51:33.351296 30/07/2026
425,0,0,10:51:33.354372 30/07/2026,10:51:35.396593 30/07/2026
426,0,0,10:51:35.399944 30/07/2026,10:51:38.434118 30/07/2026
427,0,0,10:51:38.437254 30/07/2026,10:51:40.458745 30/07/2026
428,0,0,10:51:40.461236 30/07/2026,10:51:42.489605 30/07/2026
429,1,0,10:51:42.492921 30/07/2026,10:51:55.721531 30/07/2026
430,0,0,10:51:55.725552 30/07/2026,10:51:55.727001 30/07/2026
431,0,0,10:51:55.730186 30/07/2026,10:51:55.731491 30/07/2026
432,0,0,10:51:55.734641 30/07/2026,10:51:59.738289 30/07/2026
433,0,0,10:51:59.741676 30/07/2026,10:52:02.755026 30/07/2026
434,0,0,10:52:02.758265 30/07/2026,10:52:05.780693 30/07/2026
435,1,0,10:52:05.784388 30/07/2026,10:52:17.887225 30/07/2026
436,0,0,10:52:17.891033 30/07/2026,10:52:19.938825 30/07/2026
437,0,0,10:52:19.942223 30/07/2026,10:52:19.943497 30/07/2026
438,0,0,10:52:19.946799 30/07/2026,10:52:22.966563 30/07/2026
439,0,0,10:52:22.970474 30/07/2026,10:52:22.971903 30/07/2026
440,0,0,10:52:22.974901 30/07/2026,10:52:27.987432 30/07/2026
441,0,0,10:52:27.991266 30/07/2026,10:52:31.021118 30/07/2026
442,0,0,10:52:31.024234 30/07/2026,10:52:34.051444 30/07/2026
443,0,0,10:52:34.054287 30/07/2026,10:52:34.055628 30/07/2026
444,0,0,10:52:34.058248 30/07/2026,10:52:36.108467 30/07/2026
445,0,0,10:52:36.111571 30/07/2026,10:52:38.148638 30/07/2026
446,1,0,10:52:38.151199 30/07/2026,10:52:53.158167 30/07/2026
447,0,0,10:52:53.161869 30/07/2026,10:52:58.212971 30/07/2026
448,0,0,10:52:58.216526 30/07/2026,10:52:59.226243 30/07/2026
449,0,0,10:52:59.229504 30/07/2026,10:53:00.237154 30/07/2026
450,0,0,10:53:00.240594 30/07/2026,10:53:05.261345 30/07/2026
451,0,0,10:53:05.264750 30/07/2026,10:53:09.308412 30/07/2026
452,0,0,10:53:09.312072 30/07/2026,10:53:12.321031 30/07/2026
453,0,0,10:53:12.324795 30/07/2026,10:53:17.350876 30/07/2026
454,0,0,10:53:17.354618 30/07/2026,10:53:17.355985 30/07/2026
455,0,0,10:53:17.359229 30/07/2026,10:53:17.360564 30/07/2026
456,0,0,10:53:17.363350 30/07/2026,10:53:17.364879 30/07/2026
457,0,0,10:53:17.366659 30/07/2026,10:53:18.373061 30/07/2026
458,0,0,10:53:18.375890 30/07/2026,10:53:23.386271 30/07/2026
459,0,0,10:53:23.390207 30/07/2026,10:53:24.427573 30/07/2026
460,0,0,10:53:24.430352 30/07/2026,10:53:24.431647 30/07/2026
461,0,0,10:53:24.433682 30/07/2026,10:53:27.466528 30/07/2026
462,1,0,10:53:27.470509 30/07/2026,10:53:37.529910 30/07/2026
463,2,0,10:53:37.533828 30/07/2026,10:54:06.080018 30/07/2026
464,0,0,10:54:06.083881 30/07/2026,10:54:09.087011 30/07/2026
465,0,0,10:54:09.090596 30/07/2026,10:54:13.093116 30/07/2026
466,0,0,10:54:13.096797 30/07/2026,10:54:17.101132 30/07/2026
467,0,0,10:54:17.104579 30/07/2026,10:54:19.137706 30/07/2026
468,0,0,10:54:19.140246 30/07/2026,10:54:22.154012 30/07/2026
469,1,0,10:54:22.157401 30/07/2026,10:54:35.476156 30/07/2026
470,0,0,10:54:35.480144 30/07/2026,10:54:39.511361 30/07/2026
471,0,0,10:54:39.515166 30/07/2026,10:54:44.547231 30/07/2026
472,0,0,10:54:44.550590 30/07/2026,10:54:49.573589 30/07/2026
473,0,0,10:54:49.576741 30/07/2026,10:54:50.599057 30/07/2026
474,0,0,10:54:50.602732 30/07/2026,10:54:53.625412 30/07/2026
475,0,0,10:54:53.628573 30/07/2026,10:54:53.629861 30/07/2026
476,0,0,10:54:53.633038 30/07/2026,10:54:55.677170 30/07/2026
477,0,0,10:54:55.680854 30/07/2026,10:54:56.728363 30/07/2026
478,0,0,10:54:56.731771 30/07/2026,10:54:58.735009 30/07/2026
479,0,0,10:54:58.738581 30/07/2026,10:55:02.781383 30/07/2026
480,0,0,10:55:02.784898 30/07/2026,10:55:03.823207 30/07/2026
481,0,0,10:55:03.826659 30/07/2026,10:55:06.860892 30/07/2026
482,0,0,10:55:06.864709 30/07/2026,10:55:07.899067 30/07/2026
483,0,0,10:55:07.902547 30/07/2026,10:55:09.951406 30/07/2026
484,0,0,10:55:09.955298 30/07/2026,10:55:09.956607 30/07/2026
485,1,0,10:55:09.959100 30/07/2026,10:55:20.020590 30/07/2026
486,0,0,10:55:20.024399 30/07/2026,10:55:25.040246 30/07/2026
487,0,0,10:55:25.043555 30/07/2026,10:55:25.045077 30/07/2026
488,0,0,10:55:25.047776 30/07/2026,10:55:29.095378 30/07/2026
489,0,0,10:55:29.098651 30/07/2026,10:55:32.138355 30/07/2026
490,0,0,10:55:32.141423 30/07/2026,10:55:37.178415 30/07/2026
491,0,0,10:55:37.182130 30/07/2026,10:55:38.206054 30/07/2026
492,0,0,10:55:38.208998 30/07/2026,10:55:38.210293 30/07/2026
493,0,0,10:55:38.213169 30/07/2026,10:55:41.242227 30/07/2026
494,0,0,10:55:41.245343 30/07/2026,10:55:44.255485 30/07/2026
495,0,0,10:55:44.258725 30/07/2026,10:55:46.267569 30/07/2026
496,0,0,10:55:46.270898 30/07/2026,10:55:47.312922 30/07/2026
497,0,0,10:55:47.315490 30/07/2026,10:55:52.361080 30/07/2026
498,0,0,10:55:52.364445 30/07/2026,10:55:52.365779 30/07/2026
499,0,0,10:55:52.367649 30/07/2026,10:55:53.371452 30/07/2026
500,0,0,10:55:53.375068 30/07/2026,10:55:57.389497 30/07/2026
501,1,0,10:55:57.392765 30/07/2026,10:56:08.413583 30/07/2026
502,0,0,10:56:08.417119 30/07/2026,10:56:08.418414 30/07/2026
503,0,0,10:56:08.421413 30/07/2026,10:56:09.441819 30/07/2026
504,0,0,10:56:09.445717 30/07/2026,10:56:12.498979 30/07/2026
505,0,0,10:56:12.503097 30/07/2026,10:56:15.513969 30/07/2026
506,0,0,10:56:15.517473 30/07/2026,10:56:17.519924 30/07/2026
507,1,0,10:56:17.523099 30/07/2026,10:56:31.825491 30/07/2026
508,0,0,10:56:31.830162 30/07/2026,10:56:32.872925 30/07/2026
509,0,0,10:56:32.876257 30/07/2026,10:56:32.877676 30/07/2026
510,0,0,10:56:32.880933 30/07/2026,10:56:36.892646 30/07/2026
511,0,0,10:56:36.896887 30/07/2026,10:56:39.927012 30/07/2026
512,0,0,10:56:39.930651 30/07/2026,10:56:40.981034 30/07/2026
513,1,0,10:56:40.984263 30/07/2026,10:56:55.153323 30/07/2026
514,0,0,10:56:55.156598 30/07/2026,10:56:58.165867 30/07/2026
515,0,0,10:56:58.169020 30/07/2026,10:57:03.181914 30/07/2026
516,0,0,10:57:03.185432 30/07/2026,10:57:08.215898 30/07/2026
517,0,0,10:57:08.219358 30/07/2026,10:57:11.244889 30/07/2026
518,0,0,10:57:11.248635 30/07/2026,10:57:15.278412 30/07/2026
519,0,0,10:57:15.281944 30/07/2026,10:57:18.306097 30/07/2026
520,0,0,10:57:18.309389 30/07/2026,10:57:23.337580 30/07/2026
521,0,0,10:57:23.340932 30/07/2026,10:57:25.393976 30/07/2026
522,0,0,10:57:25.397325 30/07/2026,10:57:28.419437 30/07/2026
523,0,0,10:57:28.422521 30/07/2026,10:57:31.458243 30/07/2026
524,0,0,10:57:31.462218 30/07/2026,10:57:36.471430 30/07/2026
525,0,0,10:57:36.475094 30/07/2026,10:57:41.483938 30/07/2026
526,0,0,10:57:41.487235 30/07/2026,10:57:42.522239 30/07/2026
527,0,0,10:57:42.524396 30/07/2026,10:57:46.527221 30/07/2026
528,0,0,10:57:46.530317 30/07/2026,10:57:50.580692 30/07/2026
529,1,0,10:57:50.584260 30/07/2026,10:58:01.603604 30/07/2026
530,0,0,10:58:01.607529 30/07/2026,10:58:01.608890 30/07/2026
531,0,0,10:58:01.612468 30/07/2026,10:58:03.656132 30/07/2026
532,0,0,10:58:03.659660 30/07/2026,10:58:08.705597 30/07/2026
533,0,0,10:58:08.709507 30/07/2026,10:58:13.750167 30/07/2026
534,0,0,10:58:13.753882 30/07/2026,10:58:15.766619 30/07/2026
535,0,0,10:58:15.770347 30/07/2026,10:58:17.780268 30/07/2026
536,0,0,10:58:17.784030 30/07/2026,10:58:17.785377 30/07/2026
537,0,0,10:58:17.788274 30/07/2026,10:58:21.822782 30/07/2026
538,0,0,10:58:21.826312 30/07/2026,10:58:22.844046 30/07/2026
539,0,0,10:58:22.847755 30/07/2026,10:58:24.867069 30/07/2026
540,0,0,10:58:24.870812 30/07/2026,10:58:28.923781 30/07/2026
541,0,0,10:58:28.926985 30/07/2026,10:58:29.973094 30/07/2026
542,0,0,10:58:29.975953 30/07/2026,10:58:33.024815 30/07/2026
543,0,0,10:58:33.028190 30/07/2026,10:58:37.078692 30/07/2026
544,0,0,10:58:37.082020 30/07/2026,10:58:39.109473 30/07/2026
545,2,0,10:58:39.112966 30/07/2026,10:59:26.235554 30/07/2026
546,0,0,10:59:26.239305 30/07/2026,10:59:31.287159 30/07/2026
547,0,0,10:59:31.290664 30/07/2026,10:59:34.312667 30/07/2026
548,0,0,10:59:34.316108 30/07/2026,10:59:34.317462 30/07/2026
549,0,0,10:59:34.320478 30/07/2026,10:59:34.321713 30/07/2026
550,0,0,10:59:34.324738 30/07/2026,10:59:38.371047 30/07/2026
551,1,0,10:59:38.374339 30/07/2026,10:59:48.526603 30/07/2026
552,0,0,10:59:48.530659 30/07/2026,10:59:48.532033 30/07/2026
553,0,0,10:59:48.535222 30/07/2026,10:59:49.571587 30/07/2026
554,0,0,10:59:49.574874 30/07/2026,10:59:50.604191 30/07/2026
555,0,0,10:59:50.607431 30/07/2026,10:59:50.608858 30/07/2026
556,0,0,10:59:50.611381 30/07/2026,10:59:52.654013 30/07/2026
557,1,0,10:59:52.656035 30/07/2026,11:00:02.919009 30/07/2026
558,0,0,11:00:02.922550 30/07/2026,11:00:05.949644 30/07/2026
559,0,0,11:00:05.952805 30/07/2026,11:00:07.974424 30/07/2026
560,0,0,11:00:07.978099 30/07/2026,11:00:09.032651 30/07/2026
561,0,0,11:00:09.035312 30/07/2026,11:00:10.071664 30/07/2026
562,0,0,11:00:10.075456 30/07/2026,11:00:15.082966 30/07/2026
563,1,0,11:00:15.086487 30/07/2026,11:00:28.113323 30/07/2026
564,0,0,11:00:28.117880 30/07/2026,11:00:30.124734 30/07/2026
565,0,0,11:00:30.127161 30/07/2026,11:00:34.155478 30/07/2026
566,0,0,11:00:34.159571 30/07/2026,11:00:37.201905 30/07/2026
567,0,0,11:00:37.205312 30/07/2026,11:00:41.207015 30/07/2026
568,0,0,11:00:41.210816 30/07/2026,11:00:45.230249 30/07/2026
569,1,0,11:00:45.233777 30/07/2026,11:00:55.511325 30/07/2026
570,0,0,11:00:55.514516 30/07/2026,11:00:59.518121 30/07/2026
571,0,0,11:00:59.521743 30/07/2026,11:00:59.522934 30/07/2026
572,0,0,11:00:59.526146 30/07/2026,11:01:04.556290 30/07/2026
573,0,0,11:01:04.559544 30/07/2026,11:01:08.567185 30/07/2026
574,0,0,11:01:08.570673 30/07/2026,11:01:12.600563 30/07/2026
575,0,0,11:01:12.603932 30/07/2026,11:01:12.605319 30/07/2026
576,0,0,11:01:12.608435 30/07/2026,11:01:17.622725 30/07/2026
577,0,0,11:01:17.625700 30/07/2026,11:01:20.670881 30/07/2026
578,0,0,11:01:20.674343 30/07/2026,11:01:21.705740 30/07/2026
579,0,0,11:01:21.709062 30/07/2026,11:01:23.762175 30/07/2026
580,0,0,11:01:23.765706 30/07/2026,11:01:27.802671 30/07/2026
581,0,0,11:01:27.806689 30/07/2026,11:01:31.860181 30/07/2026
582,0,0,11:01:31.863686 30/07/2026,11:01:34.873984 30/07/2026
583,0,0,11:01:34.877542 30/07/2026,11:01:37.923966 30/07/2026
584,0,0,11:01:37.926823 30/07/2026,11:01:40.977621 30/07/2026
585,1,0,11:01:40.980839 30/07/2026,11:01:55.183503 30/07/2026
586,0,0,11:01:55.187093 30/07/2026,11:01:59.234126 30/07/2026
587,0,0,11:01:59.237461 30/07/2026,11:02:00.275514 30/07/2026
588,0,0,11:02:00.279296 30/07/2026,11:02:00.280595 30/07/2026
589,0,0,11:02:00.283764 30/07/2026,11:02:05.336062 30/07/2026
590,0,0,11:02:05.339174 30/07/2026,11:02:05.340550 30/07/2026
591,0,0,11:02:05.343523 30/07/2026,11:02:10.368059 30/07/2026
592,0,0,11:02:10.371419 30/07/2026,11:02:11.399631 30/07/2026
593,0,0,11:02:11.403025 30/07/2026,11:02:13.424666 30/07/2026
594,0,0,11:02:13.428846 30/07/2026,11:02:17.463415 30/07/2026
595,0,0,11:02:17.466609 30/07/2026,11:02:21.497619 30/07/2026
596,0,0,11:02:21.500800 30/07/2026,11:02:23.503777 30/07/2026
597,0,0,11:02:23.506977 30/07/2026,11:02:25.541214 30/07/2026
598,0,0,11:02:25.543927 30/07/2026,11:02:25.545223 30/07/2026
599,0,0,11:02:25.547035 30/07/2026,11:02:28.571819 30/07/2026
600,0,0,11:02:28.576106 30/07/2026,11:02:30.626613 30/07/2026
601,0,0,11:02:30.630343 30/07/2026,11:02:32.665284 30/07/2026
602,0,0,11:02:32.668524 30/07/2026,11:02:35.710623 30/07/2026
603,0,0,11:02:35.713532 30/07/2026,11:02:38.751791 30/07/2026
604,0,0,11:02:38.754813 30/07/2026,11:02:41.760431 30/07/2026
605,0,0,11:02:41.763830 30/07/2026,11:02:41.765096 30/07/2026
606,0,0,11:02:41.766941 30/07/2026,11:02:42.806684 30/07/2026
607,0,2,11:02:42.809272 30/07/2026,11:02:47.860634 30/07/2026
608,1,2,11:02:47.864088 30/07/2026,11:02:59.023957 30/07/2026
609,0,2,11:02:59.027381 30/07/2026,11:03:00.057714 30/07/2026
610,0,2,11:03:00.061167 30/07/2026,11:03:02.078029 30/07/2026
611,0,2,11:03:02.081710 30/07/2026,11:03:07.104127 30/07/2026
612,0,2,11:03:07.107660 30/07/2026,11:03:09.138011 30/07/2026
613,0,2,11:03:09.142170 30/07/2026,11:03:09.143625 30/07/2026
614,1,2,11:03:09.146532 30/07/2026,11:03:19.424333 30/07/2026
615,0,2,11:03:19.428477 30/07/2026,11:03:22.456631 30/07/2026
616,0,2,11:03:22.459882 30/07/2026,11:03:25.483731 30/07/2026
617,0,2,11:03:25.486391 30/07/2026,11:03:26.520635 30/07/2026
618,0,2,11:03:26.523600 30/07/2026,11:03:29.536554 30/07/2026
619,0,2,11:03:29.540442 30/07/2026,11:03:33.563115 30/07/2026
620,0,2,11:03:33.566923 30/07/2026,11:03:38.614173 30/07/2026
621,0,2,11:03:38.617855 30/07/2026,11:03:38.619052 30/07/2026
622,0,2,11:03:38.622351 30/07/2026,11:03:43.644253 30/07/2026
623,0,2,11:03:43.647845 30/07/2026,11:03:48.653523 30/07/2026
624,0,2,11:03:48.656841 30/07/2026,11:03:49.701772 30/07/2026
625,1,2,11:03:49.704724 30/07/2026,11:04:01.862853 30/07/2026
626,0,2,11:04:01.866985 30/07/2026,11:04:04.914261 30/07/2026
627,0,2,11:04:04.917983 30/07/2026,11:04:04.919277 30/07/2026
628,0,2,11:04:04.922795 30/07/2026,11:04:08.970327 30/07/2026
629,0,2,11:04:08.973423 30/07/2026,11:04:12.014464 30/07/2026
630,0,2,11:04:12.018157 30/07/2026,11:04:15.066838 30/07/2026
631,1,2,11:04:15.069528 30/07/2026,11:04:28.193365 30/07/2026
632,0,2,11:04:28.198265 30/07/2026,11:04:28.199883 30/07/2026
633,0,2,11:04:28.203107 30/07/2026,11:04:28.204461 30/07/2026
634,0,2,11:04:28.206939 30/07/2026,11:04:31.245594 30/07/2026
635,0,2,11:04:31.248355 30/07/2026,11:04:32.279092 30/07/2026
636,0,2,11:04:32.282322 30/07/2026,11:04:32.283511 30/07/2026
637,0,2,11:04:32.286390 30/07/2026,11:04:32.287934 30/07/2026
638,0,2,11:04:32.290874 30/07/2026,11:04:36.334344 30/07/2026
639,0,2,11:04:36.337351 30/07/2026,11:04:40.388132 30/07/2026
640,0,2,11:04:40.391797 30/07/2026,11:04:41.408644 30/07/2026
641,0,2,11:04:41.412220 30/07/2026,11:04:46.445181 30/07/2026
642,1,2,11:04:46.448672 30/07/2026,11:04:58.743159 30/07/2026
643,0,2,11:04:58.746839 30/07/2026,11:04:58.748116 30/07/2026
644,0,2,11:04:58.751564 30/07/2026,11:05:03.780183 30/07/2026
645,0,2,11:05:03.783829 30/07/2026,11:05:07.799272 30/07/2026
646,0,2,11:05:07.802592 30/07/2026,11:05:12.810484 30/07/2026
647,0,2,11:05:12.813874 30/07/2026,11:05:14.833454 30/07/2026
648,1,2,11:05:14.836160 30/07/2026,11:05:25.933526 30/07/2026
649,0,2,11:05:25.937804 30/07/2026,11:05:28.981589 30/07/2026
650,0,2,11:05:28.985569 30/07/2026,11:05:32.000070 30/07/2026
651,0,2,11:05:32.003733 30/07/2026,11:05:32.004998 30/07/2026
652,0,2,11:05:32.007964 30/07/2026,11:05:32.009141 30/07/2026
653,0,2,11:05:32.012810 30/07/2026,11:05:36.065369 30/07/2026
654,1,2,11:05:36.067860 30/07/2026,11:05:51.099265 30/07/2026
655,0,2,11:05:51.103291 30/07/2026,11:05:54.148783 30/07/2026
656,0,2,11:05:54.152024 30/07/2026,11:05:58.206566 30/07/2026
657,0,2,11:05:58.210186 30/07/2026,11:06:03.241586 30/07/2026
658,0,2,11:06:03.244600 30/07/2026,11:06:05.272588 30/07/2026
659,0,2,11:06:05.276029 30/07/2026,11:06:10.292010 30/07/2026
660,1,2,11:06:10.295308 30/07/2026,11:06:20.447145 30/07/2026
661,2,2,11:06:20.450811 30/07/2026,11:07:06.573820 30/07/2026
662,0,2,11:07:06.578515 30/07/2026,11:07:11.627731 30/07/2026
663,0,2,11:07:11.631184 30/07/2026,11:07:15.662372 30/07/2026
664,0,2,11:07:15.665967 30/07/2026,11:07:17.686240 30/07/2026
665,0,2,11:07:17.689331 30/07/2026,11:07:18.726484 30/07/2026
666,0,2,11:07:18.730384 30/07/2026,11:07:21.770551 30/07/2026
667,1,2,11:07:21.773266 30/07/2026,11:07:33.892137 30/07/2026
668,0,2,11:07:33.896560 30/07/2026,11:07:38.912802 30/07/2026
669,0,2,11:07:38.916453 30/07/2026,11:07:43.960593 30/07/2026
670,0,2,11:07:43.964342 30/07/2026,11:07:43.965624 30/07/2026
671,0,2,11:07:43.967719 30/07/2026,11:07:48.021287 30/07/2026
672,0,2,11:07:48.024522 30/07/2026,11:07:49.050349 30/07/2026
673,1,2,11:07:49.053298 30/07/2026,11:07:59.347561 30/07/2026
674,0,2,11:07:59.351448 30/07/2026,11:08:02.405401 30/07/2026
675,0,2,11:08:02.409002 30/07/2026,11:08:05.439321 30/07/2026
676,0,2,11:08:05.441552 30/07/2026,11:08:07.463518 30/07/2026
677,0,2,11:08:07.467203 30/07/2026,11:08:08.501656 30/07/2026
678,0,2,11:08:08.505515 30/07/2026,11:08:11.538197 30/07/2026
679,1,2,11:08:11.540926 30/07/2026,11:08:23.566305 30/07/2026
680,0,2,11:08:23.570124 30/07/2026,11:08:28.617170 30/07/2026
681,0,2,11:08:28.620377 30/07/2026,11:08:28.621815 30/07/2026
682,0,2,11:08:28.624763 30/07/2026,11:08:28.626027 30/07/2026
683,0,2,11:08:28.629474 30/07/2026,11:08:28.631006 30/07/2026
684,0,2,11:08:28.632832 30/07/2026,11:08:31.651876 30/07/2026
685,1,2,11:08:31.655568 30/07/2026,11:08:43.775519 30/07/2026
686,0,2,11:08:43.779388 30/07/2026,11:08:43.780767 30/07/2026
687,0,2,11:08:43.784205 30/07/2026,11:08:47.787175 30/07/2026
688,0,2,11:08:47.790828 30/07/2026,11:08:52.812882 30/07/2026
689,0,2,11:08:52.816453 30/07/2026,11:08:56.835128 30/07/2026
690,0,2,11:08:56.837924 30/07/2026,11:09:00.861678 30/07/2026
691,1,2,11:09:00.864490 30/07/2026,11:09:12.156202 30/07/2026
692,0,2,11:09:12.159642 30/07/2026,11:09:13.204523 30/07/2026
693,0,2,11:09:13.208235 30/07/2026,11:09:13.209558 30/07/2026
694,0,2,11:09:13.212973 30/07/2026,11:09:18.246277 30/07/2026
695,0,2,11:09:18.249927 30/07/2026,11:09:22.258224 30/07/2026
696,0,2,11:09:22.261368 30/07/2026,11:09:27.292198 30/07/2026
697,0,2,11:09:27.295965 30/07/2026,11:09:31.309328 30/07/2026
698,0,2,11:09:31.313254 30/07/2026,11:09:34.325044 30/07/2026
699,0,2,11:09:34.328459 30/07/2026,11:09:38.345301 30/07/2026
700,0,2,11:09:38.348316 30/07/2026,11:09:40.365225 30/07/2026
701,0,2,11:09:40.368833 30/07/2026,11:09:40.370114 30/07/2026
702,0,2,11:09:40.373074 30/07/2026,11:09:41.394296 30/07/2026
703,0,2,11:09:41.397117 30/07/2026,11:09:44.426838 30/07/2026
704,0,2,11:09:44.430082 30/07/2026,11:09:48.460503 30/07/2026
705,0,2,11:09:48.464054 30/07/2026,11:09:51.483304 30/07/2026
706,0,2,11:09:51.486545 30/07/2026,11:09:51.487840 30/07/2026
707,1,2,11:09:51.490067 30/07/2026,11:10:01.605132 30/07/2026
708,0,2,11:10:01.608754 30/07/2026,11:10:04.626514 30/07/2026
709,0,2,11:10:04.629672 30/07/2026,11:10:04.631105 30/07/2026
710,0,2,11:10:04.632945 30/07/2026,11:10:04.634300 30/07/2026
711,0,2,11:10:04.637590 30/07/2026,11:10:07.657013 30/07/2026
712,0,2,11:10:07.660219 30/07/2026,11:10:08.686522 30/07/2026
713,1,2,11:10:08.689801 30/07/2026,11:10:23.754845 30/07/2026
714,0,2,11:10:23.758601 30/07/2026,11:10:23.759990 30/07/2026
715,0,2,11:10:23.761817 30/07/2026,11:10:26.782762 30/07/2026
716,0,2,11:10:26.786395 30/07/2026,11:10:29.838695 30/07/2026
717,0,2,11:10:29.842681 30/07/2026,11:10:34.858305 30/07/2026
718,0,2,11:10:34.861784 30/07/2026,11:10:37.910648 30/07/2026
719,1,2,11:10:37.913499 30/07/2026,11:10:47.990281 30/07/2026
720,0,2,11:10:47.993681 30/07/2026,11:10:50.998503 30/07/2026
721,0,2,11:10:51.001095 30/07/2026,11:10:53.044001 30/07/2026
722,0,2,11:10:53.046964 30/07/2026,11:10:58.078223 30/07/2026
723,0,2,11:10:58.081452 30/07/2026,11:11:00.127455 30/07/2026
724,0,2,11:11:00.130701 30/07/2026,11:11:00.132151 30/07/2026
725,1,2,11:11:00.134726 30/07/2026,11:11:12.370098 30/07/2026
726,0,2,11:11:12.373833 30/07/2026,11:11:12.375349 30/07/2026
727,0,2,11:11:12.378292 30/07/2026,11:11:12.379689 30/07/2026
728,0,2,11:11:12.381471 30/07/2026,11:11:14.383960 30/07/2026
729,0,2,11:11:14.387412 30/07/2026,11:11:19.441080 30/07/2026
730,0,2,11:11:19.444495 30/07/2026,11:11:19.445774 30/07/2026
731,1,2,11:11:19.448393 30/07/2026,11:11:31.478682 30/07/2026
732,0,2,11:11:31.483142 30/07/2026,11:11:33.516949 30/07/2026
733,0,2,11:11:33.520253 30/07/2026,11:11:34.572636 30/07/2026
